count,name
97,part_column=1961-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
62,part_column=1961-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
204,part_column=1961-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
310,part_column=1962-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
704,part_column=1962-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
42,part_column=1962-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
186,part_column=1962-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
74,part_column=1962-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
151,part_column=1962-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
46,part_column=1962-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
128,part_column=1962-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
72,part_column=1962-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
192,part_column=1962-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
53,part_column=1962-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
167,part_column=1962-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
66,part_column=1962-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
270,part_column=1962-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1962-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
142,part_column=1962-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
82,part_column=1962-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
136,part_column=1962-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
64,part_column=1962-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
223,part_column=1962-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
65,part_column=1962-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
147,part_column=1962-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
83,part_column=1962-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
231,part_column=1962-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
356,part_column=1963-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
761,part_column=1963-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
82,part_column=1963-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
216,part_column=1963-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
56,part_column=1963-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
226,part_column=1963-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
91,part_column=1963-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
158,part_column=1963-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
97,part_column=1963-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
275,part_column=1963-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
70,part_column=1963-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
243,part_column=1963-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
138,part_column=1963-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
124,part_column=1963-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
75,part_column=1963-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
153,part_column=1963-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
61,part_column=1963-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
181,part_column=1963-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
120,part_column=1963-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
323,part_column=1963-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
85,part_column=1963-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
134,part_column=1963-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
153,part_column=1963-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
152,part_column=1963-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
366,part_column=1964-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
806,part_column=1964-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
95,part_column=1964-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
161,part_column=1964-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
126,part_column=1964-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
182,part_column=1964-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
154,part_column=1964-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
160,part_column=1964-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
93,part_column=1964-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
323,part_column=1964-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
116,part_column=1964-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
184,part_column=1964-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
74,part_column=1964-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
198,part_column=1964-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
67,part_column=1964-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
176,part_column=1964-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
53,part_column=1964-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
150,part_column=1964-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
107,part_column=1964-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
155,part_column=1964-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
158,part_column=1964-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
182,part_column=1964-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
83,part_column=1964-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
152,part_column=1964-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
493,part_column=1965-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
934,part_column=1965-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1,part_column=1965-02C/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
88,part_column=1965-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
214,part_column=1965-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
94,part_column=1965-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
162,part_column=1965-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
168,part_column=1965-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
229,part_column=1965-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
90,part_column=1965-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
314,part_column=1965-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
109,part_column=1965-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
188,part_column=1965-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
90,part_column=1965-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
239,part_column=1965-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
80,part_column=1965-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
258,part_column=1965-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
54,part_column=1965-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
132,part_column=1965-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
120,part_column=1965-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
296,part_column=1965-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
117,part_column=1965-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
274,part_column=1965-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
119,part_column=1965-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
326,part_column=1965-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
351,part_column=1966-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
728,part_column=1966-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
73,part_column=1966-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
211,part_column=1966-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
52,part_column=1966-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
126,part_column=1966-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
68,part_column=1966-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
203,part_column=1966-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
123,part_column=1966-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
325,part_column=1966-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
303,part_column=1966-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
303,part_column=1966-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
126,part_column=1966-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
180,part_column=1966-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
238,part_column=1966-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
194,part_column=1966-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
43,part_column=1966-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
203,part_column=1966-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
137,part_column=1966-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
221,part_column=1966-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
46,part_column=1966-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
145,part_column=1966-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
136,part_column=1966-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
238,part_column=1966-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
442,part_column=1967-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
941,part_column=1967-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
51,part_column=1967-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
774,part_column=1967-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
49,part_column=1967-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
185,part_column=1967-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
34,part_column=1967-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
182,part_column=1967-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
182,part_column=1967-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
335,part_column=1967-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
215,part_column=1967-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
265,part_column=1967-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
153,part_column=1967-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
256,part_column=1967-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
59,part_column=1967-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
109,part_column=1967-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
77,part_column=1967-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
110,part_column=1967-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
2,part_column=1967-10C/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
92,part_column=1967-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
313,part_column=1967-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
46,part_column=1967-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
234,part_column=1967-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
108,part_column=1967-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
208,part_column=1967-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
521,part_column=1968-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1017,part_column=1968-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
92,part_column=1968-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
235,part_column=1968-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
92,part_column=1968-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
250,part_column=1968-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
129,part_column=1968-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
309,part_column=1968-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
143,part_column=1968-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
391,part_column=1968-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
105,part_column=1968-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
364,part_column=1968-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
78,part_column=1968-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
246,part_column=1968-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
98,part_column=1968-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
254,part_column=1968-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
61,part_column=1968-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
195,part_column=1968-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
115,part_column=1968-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
439,part_column=1968-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
55,part_column=1968-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
216,part_column=1968-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
131,part_column=1968-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
315,part_column=1968-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
475,part_column=1969-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1073,part_column=1969-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
93,part_column=1969-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
344,part_column=1969-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
105,part_column=1969-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
279,part_column=1969-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
146,part_column=1969-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
368,part_column=1969-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
96,part_column=1969-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
504,part_column=1969-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
162,part_column=1969-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
300,part_column=1969-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
246,part_column=1969-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
314,part_column=1969-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
99,part_column=1969-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
266,part_column=1969-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
71,part_column=1969-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
204,part_column=1969-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
119,part_column=1969-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
279,part_column=1969-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
104,part_column=1969-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
249,part_column=1969-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
78,part_column=1969-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
292,part_column=1969-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
523,part_column=1970-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1135,part_column=1970-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
114,part_column=1970-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
387,part_column=1970-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
76,part_column=1970-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
221,part_column=1970-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
119,part_column=1970-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
306,part_column=1970-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
135,part_column=1970-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
434,part_column=1970-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
125,part_column=1970-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
333,part_column=1970-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
125,part_column=1970-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
270,part_column=1970-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
140,part_column=1970-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
326,part_column=1970-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
180,part_column=1970-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
205,part_column=1970-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
103,part_column=1970-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
461,part_column=1970-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
69,part_column=1970-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
291,part_column=1970-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
83,part_column=1970-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
319,part_column=1970-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
426,part_column=1971-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1149,part_column=1971-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
87,part_column=1971-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
181,part_column=1971-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
116,part_column=1971-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
233,part_column=1971-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
60,part_column=1971-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
288,part_column=1971-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
184,part_column=1971-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
426,part_column=1971-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
51,part_column=1971-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
326,part_column=1971-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
118,part_column=1971-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
351,part_column=1971-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
140,part_column=1971-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
268,part_column=1971-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
84,part_column=1971-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
191,part_column=1971-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
162,part_column=1971-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
322,part_column=1971-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
77,part_column=1971-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
330,part_column=1971-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
87,part_column=1971-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
256,part_column=1971-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
506,part_column=1972-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1355,part_column=1972-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
114,part_column=1972-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
354,part_column=1972-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
88,part_column=1972-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
230,part_column=1972-03MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
108,part_column=1972-04FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
361,part_column=1972-04MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
128,part_column=1972-05FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
606,part_column=1972-05MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
89,part_column=1972-06FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
362,part_column=1972-06MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
135,part_column=1972-07FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
299,part_column=1972-07MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
177,part_column=1972-08FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
364,part_column=1972-08MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
138,part_column=1972-09FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
391,part_column=1972-09MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
142,part_column=1972-10FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
424,part_column=1972-10MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
120,part_column=1972-11FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
187,part_column=1972-11MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
81,part_column=1972-12FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
292,part_column=1972-12MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
530,part_column=1973-01FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
1167,part_column=1973-01MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
158,part_column=1973-02FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
285,part_column=1973-02MALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
83,part_column=1973-03FEMALE/part-00000-11095080-557c-41c9-b0f4-37eefebaf9a6.c000.json
